Timestamp,Theta (J1),Theta (J2),Theta (J3),Theta (J4),Theta (J5),Theta (J6),Theta (J7),Theta_dot (J1),Theta_dot (J2),Theta_dot (J3),Theta_dot (J4),Theta_dot (J5),Theta_dot (J6),Theta_dot (J7),Joint Efforts (J1),Joint Efforts (J2),Joint Efforts (J3),Joint Efforts (J4),Joint Efforts (J5),Joint Efforts (J6),Joint Efforts (J7),Cartesian Position (x),Cartesian Position (y),Cartesian Position (z),Orientation (w),Orientation (p),Orientation (r)
2024-11-08 11:21:13.088635,-0.034376485372339616,-0.7843181511376773,-3.9709523275810454e-05,-2.3559037827042992,-8.535151432731425e-06,1.571497867265217,0.7868752885535724,-0.10394132723803648,0.0006165819691220192,0.0005708154822163247,0.00980363715959502,0.00529938232622817,-0.010248505911592142,-0.001931212491399839,0.13971729540224734,4.069040730951938,0.452637845934726,-21.890599562051623,-0.6931517853934913,-2.371738317749829,-0.006992244431706301,0.3070594936478854,-0.010574538906331513,0.48674936676925223,179.99870965622137,0.004987112922421892,-2.055870722202746
2024-11-08 11:21:13.109777,-0.03806422221367178,-0.7843244881521754,1.5023935311830883e-05,-2.3559116023855884,-7.332972091766976e-06,1.5715085505451887,0.7868767168211352,-0.10437196103460837,0.0012842058700766918,-0.006314239971974514,0.004037212646876785,-0.005900900441265915,-0.009582911488196316,-0.0013883978459733048,0.051207659341638616,3.688524649840218,0.5578655931822487,-22.528134620015734,-0.6780818043086545,-2.206534197142244,0.006028005307498314,0.3070193695225342,-0.011688741760400223,0.48674856266463606,-179.99914381872358,0.004537228624880234,-2.265024492082385
2024-11-08 11:21:13.156643,-0.04176523960341427,-0.7843311584339903,2.951240357962348e-05,-2.3559127905237087,5.633247657677032e-06,1.5715190852627492,0.7868777466174803,-0.10782984696663502,-0.011207640031428167,-0.0038968023196032653,-0.017225458107411704,-0.004711154494424056,0.006749891646266338,0.0012361589515814397,0.14429499361915935,4.265630997113961,0.667463881553744,-21.779313899540405,-0.6275288734946894,-2.3051754351072726,-0.005080446101422389,0.30697535548433474,-0.012817541192533668,0.4867509779778505,-179.99927867962515,0.003616934948335731,-2.4765491439933194
2024-11-08 11:21:13.200631,-0.045475107576544715,-0.7843236321095111,3.1307261495250316e-05,-2.3558930245709853,7.4643889469427904e-06,1.5715132963015357,0.7868767143526805,-0.10479812572547992,0.0079408334286122,-0.0002097332230468485,0.007346588956657178,0.0003600671525100592,-0.00301988358066263,-0.000974253352503382,-0.10507088711677752,4.088194722172039,0.6046332610302305,-22.14412773001932,-0.7089466872939708,-2.1963566428128773,0.020015296368507927,0.30692820654695097,-0.013955431186642955,0.4867574867341733,-179.99930755812773,0.003248905430060013,-2.6889770491851945
2024-11-08 11:21:13.248652,-0.04919338915539839,-0.7843332178734723,2.5781881885400537e-05,-2.3558988848112765,6.90858332674793e-06,1.5715169631308896,0.7868782608564899,-0.11281886507608972,0.0022484524550921113,-0.002138470191966224,-0.004787903115286587,-0.007763780136199627,0.007771622978145794,0.004035959823933344,-0.18383163533567484,4.2722007515614635,1.1151142656363469,-21.621948116240297,-0.5114040892856075,-2.3157107011076397,-0.012046125524280943,0.3068726485067352,-0.015098422531249198,0.4867579882514951,-179.9994903646703,0.0028189911388847534,-2.9023315790028725
2024-11-08 11:21:13.248687,-0.052903942600110554,-0.7843354188003646,1.647775834356935e-05,-2.355893686463437,1.2646322050891001e-05,1.5715094487881371,0.7868748506397187,-0.11547110668907945,0.008462107923407366,0.01540131744730669,0.012525319058931622,0.012011375667161331,-0.0040418571866794135,-0.00238350514755023,-0.12720443061567302,3.715655265983255,0.5893982268525632,-22.351935757652733,-0.6233408176872188,-2.150891333823225,0.007088524823009351,0.30681316472405085,-0.016238741662410214,0.4867604572335079,179.9997944968725,0.0027901568708209035,-3.1151128400595387
2024-11-08 11:21:13.292601,-0.05661099401723391,-0.7843428180850838,-1.4550652142730769e-05,-2.355906590348054,-5.9823238984790805e-06,1.57151344353945,0.786877837285421,-0.11341740245386439,-0.009949243527130213,-0.0013901986058377225,-0.011579268981956234,0.0011899898552410885,0.012375057943390933,0.0014293755460357133,0.129430046699213,4.0476501724453895,0.6035005174837356,-21.70215836764541,-0.5845769684297452,-2.3787737352218903,-0.009875908760083539,0.3067481163827838,-0.01738990314947959,0.4867569907984972,179.99959108275212,0.002865076873510248,-3.3289399713794996
2024-11-08 11:21:13.313530,-0.060316750685180054,-0.7843315013686025,-1.2368282113150997e-05,-2.3558958124436664,-6.093288582142975e-06,1.5715008443962137,0.786876785031227,-0.10482736500504568,0.0008950481127920808,-0.001053618061260586,0.009916742662201782,0.005061874835382991,-0.010215363282665773,-0.0019630493639498647,0.1296509731707326,4.068709406118514,0.41428117937801,-21.887794832393375,-0.6966022445807584,-2.3704452668816396,-0.006957262407150088,0.3066820790251282,-0.018525856378554778,0.48675749299865756,179.99962960526838,0.003620630369604872,-3.5411153917834524
2024-11-08 11:21:13.360654,-0.06402957671861209,-0.7843312267543787,-1.6037121986833824e-05,-2.3559065679375895,-9.65516309747727e-06,1.5715107751306912,0.7868789394089637,-0.10475011514236192,0.0015737501262461577,-0.0073148020263637675,0.0039269975966336156,-0.006075840588973785,-0.00952044234883907,-0.0013960848647526225,0.037541272289406374,3.6893282466720123,0.5227268733098559,-22.530220690597016,-0.684960799545179,-2.20704125363698,0.006541142063281934,0.3066118088559028,-0.0196663729855416,0.48675320524536125,179.9996676093629,0.00368564921755457,-3.7541167270648446
2024-11-08 11:21:13.404594,-0.06774196257540055,-0.7843320621931644,1.3544380763619301e-05,-2.3559110836817245,-5.651521135519033e-06,1.5715200530098166,0.7868804270218925,-0.10776376097307316,-0.011086740449505673,-0.004340614928976083,-0.017398220902643702,-0.0050494640222498366,0.006664059636946346,0.0013029317376403449,0.12788645844118182,4.2711361061010145,0.6593759485371993,-21.77440085944699,-0.6272466411876269,-2.304644202754399,-0.00491066147272286,0.3065386388942299,-0.020794116206077646,0.48675214663394684,-179.99935870515077,0.0034299154628383986,-3.9657064294658113
2024-11-08 11:21:13.452648,-0.07145146108505784,-0.7843206858398766,1.3699802773103897e-05,-2.3558939432539425,6.476455005177684e-06,1.5715132546330643,0.7868791576245888,-0.10479229411282331,0.008076978302569066,0.00029312008090501274,0.007506197942221209,0.0004791191955264404,-0.0029750506436066818,-0.000985398020957623,-0.11149147552439288,4.089246570458763,0.6004328768053568,-22.152545212257923,-0.7101112423842444,-2.197285264761537,0.020543094418448152,0.30646208981053835,-0.02192865970894328,0.4867561442854483,179.9999374960797,0.003442227907024191,-4.1781665398565675
2024-11-08 11:21:13.452686,-0.07516421877421031,-0.784328840061411,1.8655344727669387e-05,-2.3559014758701684,6.659288859012236e-06,1.571516181626209,0.7868801592233146,-0.1126823081654024,0.0021547585771443177,-0.0018453914938257598,-0.005008577749221433,-0.007851652635090904,0.007696756686631154,0.004110384146157248,-0.1970472646791482,4.274922213510362,1.1367357225037036,-21.623094912732796,-0.5069792056499506,-2.3161347306809916,-0.012338731568430657,0.30637708710242506,-0.023064555304969342,0.48675535135958636,-179.9998704588161,0.0032535004032901464,-4.390748300526166
2024-11-08 11:21:13.500614,-0.07886890001537594,-0.7843312647063314,1.6413272203585905e-05,-2.3558963130761006,1.2824790378118678e-05,1.5715085220537306,0.7868760340699641,-0.11565090507085865,0.00841124537106647,0.016129660509988653,0.012569616550749518,0.012411211841322564,-0.004059989100440541,-0.0024591076927762134,-0.1188608786301922,3.7144135134145957,0.5876153102180623,-22.357768263936766,-0.623011393316267,-2.1517421912458614,0.006971148372940963,0.3062882641546184,-0.02419875571121395,0.4867578594790727,179.99967454207604,0.003223101247948457,-4.602865749710652
2024-11-08 11:21:13.520813,-0.08257117739498021,-0.7843399993555158,-1.3432869622853616e-05,-2.3559086739393615,-5.9344608072109395e-06,1.5715126366611,0.78687848008415,-0.11319651230855693,-0.010095897105825508,-0.0015676465744877133,-0.011697590587098468,0.001219385274772002,0.012307858089444667,0.0013992580848488645,0.13487852053167554,4.05107286149873,0.6054863082985731,-21.697509986101206,-0.5836784174413268,-2.378418448507764,-0.010141603493832472,0.3061933916867581,-0.025346013027776462,0.48675507021468234,179.9995322233817,0.0031830008081748565,-4.816340415321904
2024-11-08 11:21:13.564593,-0.08627600867140295,-0.7843301587584008,-1.0550742931769719e-05,-2.3558967645444877,-5.7004762146206645e-06,1.571500407087779,0.7868771062229492,-0.10474685122978825,0.0009481227111098547,-0.0010897382791196647,0.01011418223019915,0.005128505524929559,-0.010164134142656716,-0.0020160922826557154,0.13565922857889073,4.071140019000872,0.40992484906097015,-21.88769780950901,-0.6974805123833857,-2.3694259951214103,-0.007091953415852991,0.30609793801296786,-0.02647928622359441,0.48675659258409115,179.99957312875387,0.0037701467270017525,-5.028416022836999
2024-11-08 11:21:13.612606,-0.0899893115152075,-0.7843312791381969,-1.5796567849335474e-05,-2.355906762046673,-8.965266981242337e-06,1.5715106231268274,0.7868791458419437,-0.10462386906717988,0.001641200251135619,-0.007513906272615473,0.003948607870522472,-0.006191715875884056,-0.009411590070405255,-0.0014228867752278385,0.0424394295844627,3.687370845297175,0.5148717381396395,-22.53221827140138,-0.6881454906290216,-2.2074944265917416,0.006868225400163743,0.30599797955487734,-0.027618185484117846,0.4867531163377886,179.99954086953244,0.0036898631400896185,-5.241502073467539
2024-11-08 11:21:13.656626,-0.09370264703006725,-0.7843330093613154,1.564578121104887e-05,-2.35591066815405,-5.5814800798970055e-06,1.571520049162829,0.7868805930905882,-0.10763610804352707,-0.011132186667784205,-0.004671969762466199,-0.017471694913093354,-0.00537269346670138,0.006618907525074592,0.001367206342051508,0.12361108874850353,4.2720257797919015,0.6693738619690053,-21.767084524282595,-0.6258562535368588,-2.3038087743156295,-0.004981668918467229,0.30589555162055904,-0.02874346282505031,0.48675263345148945,-179.9993599873752,0.0033754725594743744,-5.453068375939372
2024-11-08 11:21:13.700703,-0.09741295817262241,-0.7843218819136979,1.5859003339002697e-05,-2.355893196985498,7.0068199367057105e-06,1.571513429943268,0.7868792320050222,-0.10494927714140981,0.008139927007309339,0.0005621886703468804,0.007728277601038327,0.0006050669920464341,-0.0028938569590387037,-0.0010005737370209211,-0.11252651057410334,4.084933758249065,0.5978962114153472,-22.157857811211297,-0.7116700223338086,-2.1980100573592445,0.020982415828779435,0.30578960932287375,-0.029875774316595032,0.4867568794662112,179.99991669328236,0.0033242319619566016,-5.665567467529076
2024-11-08 11:21:13.700741,-0.10112597824210035,-0.7843299800152126,1.9742341526907126e-05,-2.3559009832733615,6.961515423675735e-06,1.571516312451143,0.78688023169817,-0.11274869683890992,0.0020505286873374437,-0.0019280705004934146,-0.005205212026977736,-0.007988432842632221,0.007618551262893823,0.004197089203120424,-0.20793842089187126,4.274085958508973,1.1512928612001385,-21.621803312024635,-0.5028331559646398,-2.3161951755731547,-0.012689993969589195,0.30567507069726285,-0.031009553142776605,0.48675594563965685,-179.99991821869395,0.003157942068871318,-5.878207628890766
2024-11-08 11:21:13.748609,-0.10483106776914575,-0.784331974300069,1.671723725138463e-05,-2.355895820414905,1.3160869507089501e-05,1.5715086754103984,0.7868760249198239,-0.11602236148678284,0.00841057678067317,0.016636962760666868,0.012594865122978425,0.012790042844533592,-0.004072702038668739,-0.002516933127778398,-0.11434566982447131,3.7113177560484254,0.5782930651768277,-22.361781175162108,-0.6230941779793129,-2.1525589421469298,0.006907945026138403,0.3055568681587326,-0.032141444477020345,0.48675832354995674,179.99959219413296,0.0031355945858078343,-6.09037555294171
2024-11-08 11:21:13.757304,-0.10853309171552716,-0.7843403381753147,-1.4079040583148128e-05,-2.3559084525531757,-6.059098347499514e-06,1.5715127240128188,0.7868785392110684,-0.11302813915876779,-0.010188634287188587,-0.0018504376386959398,-0.011840416131403343,0.001214990584249795,0.012221264611654653,0.0013849335968927484,0.13744976225820343,4.054147990676907,0.603693713327926,-21.692774555331855,-0.5829868778108456,-2.377948749328501,-0.010374434845162327,0.30543221902603124,-0.03328618021276536,0.486755286502862,179.99943487280703,0.0031308417802265306,-6.3038781249734015
2024-11-08 11:21:13.800641,-0.11223786342056563,-0.7843301108586571,-1.113132035701625e-05,-2.3558966166539044,-5.840265403733724e-06,1.5715005033106122,0.786877153264963,-0.104660818113339,0.0010528079632432152,-0.0011346705063416812,0.01026527594242244,0.005202614854029931,-0.010118879865649789,-0.0020631042080364176,0.14023068845917722,4.074446813461107,0.4046197436495128,-21.887577717405502,-0.6985839025074444,-2.3683931932311633,-0.007211540153940397,0.3053074336800829,-0.034416563046080643,0.4867566561432669,179.9994612715715,0.003744888875284013,-6.515946967307958
2024-11-08 11:21:13.848633,-0.11595109834160944,-0.7843311640140955,-1.674243846139234e-05,-2.355906893558301,-9.207969119628956e-06,1.571510620229268,0.7868792221634173,-0.10446821945890107,0.0017494524216805528,-0.007673942189438718,0.003957379290503989,-0.006293740058194725,-0.009307099653528536,-0.0014481098183093816,0.04656965869998943,3.6864156514490256,0.5071355330421071,-22.53502444359914,-0.691419414263303,-2.208112082020793,0.00722010829320698,0.3051778835625944,-0.03555259749863912,0.48675301862683185,179.99941937209752,0.003688082238722311,-6.729045614430171
2024-11-08 11:21:13.892646,-0.11966452305673236,-0.7843329484448578,1.6529656105213064e-05,-2.355910852405252,-5.702753015590645e-06,1.5715199158266389,0.7868806819705663,-0.10749766761628278,-0.011167779941880914,-0.004948734208539363,-0.0175604100299741,-0.005698936169705512,0.006558538562637659,0.0014371384449378133,0.119221321296731,4.274055301036498,0.6796341341014916,-21.760799177448078,-0.6242959566704296,-2.3029660022795184,-0.005074025996827784,0.30504630666303684,-0.036674240949143476,0.4867525160250867,-179.99940799912486,0.0034175801432031615,-6.940543542385765
2024-11-08 11:21:13.936733,-0.12337495882138505,-0.7843217972022405,1.659546159160641e-05,-2.355893269617476,7.2337380085940595e-06,1.5715133649461803,0.7868792396824844,-0.10511670750064112,0.00820768129507217,0.000925453569161433,0.007939989668196564,0.0007685451894955018,-0.002812697062988395,-0.0010142071620017207,-0.11438861768640055,4.081433179850338,0.5969355452234041,-22.163608239260686,-0.7130821650267385,-2.1989039406141186,0.02144067306160798,0.3049110379121739,-0.03780343767147045,0.4867568134302581,179.99984553717655,0.0033356596082241585,-7.153051115846153
2024-11-08 11:21:13.936848,-0.12708793066886948,-0.78433005898024,2.071852943785757e-05,-2.355901218108446,7.081061759173224e-06,1.571516150572327,0.7868802677932933,-0.11275760793821042,0.0019239182549537948,-0.0020327350491549934,-0.005383181069957523,-0.008198191571358222,0.0075293514289141265,0.004292756053319441,-0.21908325029268977,4.273687702327729,1.1677902081209086,-21.620993262873235,-0.4991967245081768,-2.316285443683886,-0.012934073853110009,0.30476705020098266,-0.03893378295704008,0.48675584479753004,-179.99997013402088,0.0031811990433605547,-7.365680415055094
2024-11-08 11:21:13.980604,-0.1307930151917276,-0.7843320095184305,1.7347674282852665e-05,-2.3558958220569846,1.3436777730468918e-05,1.5715086209253455,0.7868759608855971,-0.11639070743772008,0.008397388593828464,0.017174172508201496,0.012622124437764944,0.013148307403068101,-0.004079595246285382,-0.0025654232652770476,-0.11127975680005071,3.708085396084365,0.5722127317081364,-22.365604881107405,-0.6230269072780684,-2.1534539143626943,0.006854213607735732,0.3046195544860354,-0.04006230968350215,0.4867583287976971,179.99952040288275,0.0031264056988386385,-7.577856344739098
2024-11-08 11:21:13.996666,-0.13449446335915738,-0.7843404271387664,-1.5033675446751715e-05,-2.3559084398703583,-6.179461463418079e-06,1.5715127013838455,0.7868785227370818,-0.1128607746051525,-0.010294269942961419,-0.0021504059002394743,-0.01196784363796295,0.0012007829862383493,0.012126904921204076,0.001373927640433606,0.1401019523154382,4.057109863351836,0.601603691866649,-21.688318994833676,-0.5821538950807752,-2.3774145071113018,-0.01061537716107705,0.3044651756176893,-0.04120384348558365,0.48675531782773696,179.99932294393508,0.003106374206778608,-7.791392920529641
2024-11-08 11:21:14.040626,-0.13819946685163131,-0.7843301275547203,-1.200092059594482e-05,-2.3558964428773876,-5.973919703805564e-06,1.5715005978441159,0.7868771575249731,-0.10448283677941728,0.001151135939844114,-0.0012757749727894813,0.01040949299172218,0.0052860312403199446,-0.010053416304292826,-0.002108023298498962,0.14495810212048804,4.077660551746004,0.42124624023779267,-21.886850282615555,-0.6995675580702975,-2.3672714700343276,-0.0073438823839004855,0.3043111376034745,-0.04233065955456106,0.4867567516186083,179.99933921493468,0.003709674634922348,-8.003472783234113
2024-11-08 11:21:14.088640,-0.14191284985267671,-0.7843312901468078,-1.7944581008677574e-05,-2.355906854991166,-9.438046337351125e-06,1.5715106538099528,0.7868792663196382,-0.10431395133578218,0.001862077241450699,-0.007825631524413984,0.003982807049494186,-0.006389254465736361,-0.009194683904824244,-0.0014746513136157102,0.0504185248685437,3.6850795094517097,0.4996231700707878,-22.537725807522182,-0.6948217092990131,-2.2087813745357883,0.007589225908557533,0.3041520688551499,-0.04346311403097664,0.48675307853374095,179.99929032028908,0.003655503431849307,-8.216595683109258
2024-11-08 11:21:14.132719,-0.14562638028377428,-0.7843331799250697,1.7671881964886893e-05,-2.355910847473665,-5.825102804557503e-06,1.571519833536275,0.7868807471246679,-0.10737102987887744,-0.01121013662316731,-0.005222355620159491,-0.017651142344067165,-0.006039447796208732,0.006490276605114833,0.0015116477544006163,0.11472820422823073,4.275899239586788,0.6903145551717965,-21.75466322291866,-0.6225870868711179,-2.3020520146118564,-0.005183388960582776,0.30399148322205877,-0.04458021048180445,0.48675258223010603,-179.99944295741955,0.003430783994779133,-8.428005794404104
2024-11-08 11:21:14.132808,-0.14933694977466594,-0.7843219721172652,1.753951118921293e-05,-2.3558931852202827,7.460914402734886e-06,1.5715133501837872,0.7868792333096595,-0.10525513720963063,0.008273810574189544,0.0012578507794610283,0.008140387905969293,0.000938120779221703,-0.0027181016794844953,-0.0010378815454837875,-0.11529275237901453,4.077502634779418,0.5947718095619914,-22.1689545509361,-0.7149814941210716,-2.199904728516954,0.021923793122397936,0.30382697653975427,-0.045705551989855125,0.4867569057080777,179.99978599508384,0.0033204182117662307,-8.640524984002287
2024-11-08 11:21:14.176610,-0.15304976746381094,-0.7843302840091839,2.1816687191034134e-05,-2.355901346263142,7.215415839922912e-06,1.5715160341559633,0.7868802843609313,-0.11278478347161972,0.001796672285670787,-0.0021319712926119727,-0.00555693497378705,-0.008397125695178712,0.007429101889820133,0.004390039831858941,-0.22998952930957128,4.273573306532549,1.184057439413763,-21.620302737743483,-0.49515171299585253,-2.316266507514217,-0.013255678214144142,0.3036536521673134,-0.04683169293096443,0.48675584319051424,179.99998342341948,0.003187611036218327,-8.853140510981033
2024-11-08 11:21:14.198813,-0.15675477483871703,-0.7843320926829076,1.8095465999401483e-05,-2.3558957899417567,1.3724960295391497e-05,1.5715086025666372,0.7868758782518723,-0.11674907860970246,0.008396891885361827,0.017696329958828375,0.012643396613747776,0.013549980844986863,-0.004077409966846095,-0.002629883522652393,-0.10591216215607335,3.7048774290668818,0.5623670777307153,-22.369286277003514,-0.6233061694537698,-2.1544827992953453,0.006811809299630452,0.3034769654142631,-0.047956077780992375,0.4867583678895673,179.99945385879144,0.003109564684615789,-9.06532055294911
2024-11-08 11:21:14.240589,-0.16045603948777298,-0.7843404985892661,-1.619785214845848e-05,-2.3559084248293125,-6.310917009422212e-06,1.5715126749196395,0.7868785137344334,-0.11269631252418309,-0.010402284025318568,-0.0024372120880244014,-0.01208920283071312,0.0011674063994887942,0.012024221661482041,0.001367411768874477,0.14213302126763894,4.060033256870733,0.6002733715473001,-21.684348761890078,-0.5813185280632487,-2.3768333805546575,-0.010849844784998992,0.30329290002247017,-0.04909386613777401,0.48675534454644476,179.9992040062194,0.0030780319839448056,-9.278928358096854
2024-11-08 11:21:14.288651,-0.1642738107260655,-0.7843405140501654,-1.6430390515687066e-05,-2.355908426205973,-6.324249161693274e-06,1.571512669961609,0.7868785041024458,-0.11267386395380184,-0.010418282517568479,-0.002485782351734217,-0.012106292807006043,0.0011617345692483071,0.012008241324919091,0.001366666305153308,0.142428082812219,4.060458329560153,0.5998848202777891,-21.68380897954694,-0.5811825746671075,-2.376744842304994,-0.010884938608343001,0.30310324461737437,-0.05025148544025829,0.4867553482094499,179.9991838149737,0.003073040518753684,-9.497679416072913
2024-11-08 11:21:14.332592,-0.1679789942721932,-0.7843300885030775,-1.3364139456406576e-05,-2.3558962929594047,-6.1194409584075515e-06,1.5715006896990884,0.7868771482569592,-0.10439399680718003,0.0012645198283764971,-0.0013194411284233598,0.010554442871122605,0.005393681752458226,-0.009985233575755665,-0.002162746144094063,0.15053891329743432,4.081702781869802,0.4169277302801324,-21.88547787095208,-0.7006222018038926,-2.3659071802423046,-0.007506103955059173,0.30291577668818404,-0.05137326949683361,0.4867568184657312,179.99918481656107,0.0036690726152560694,-9.709768774862336
2024-11-08 11:21:14.376707,-0.17169242896217085,-0.784331367449635,-1.9619712224638874e-05,-2.355906848045003,-9.690165876818924e-06,1.5715106769405915,0.7868793084772374,-0.10413039436787525,0.0019996435374217006,-0.008003958487773716,0.004031350900942014,-0.006487534824857495,-0.009057482748382254,-0.0015077028841449097,0.054712854262199136,3.683391133627084,0.4909122062687201,-22.540909746392586,-0.6988268371562214,-2.209637547988309,0.008027093085403095,0.3027229838656801,-0.05250061473268593,0.4867531075886974,179.99913027406203,0.003617574414636349,-9.922910228064657
